TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
HTBI;24,86;1,52;11,70;1,05;0,12;0,00;28,07;21,69;9,04;4,31;-4,73;-0,55;2,54;;-0,12;;9,00;1,01;6,89;0,11;0,89;0,05;6,09;24,65;;23,77;2,14;;431.950.219,00
HTBK;9,08;5,70;8,34;0,88;0,11;0,00;48,53;33,45;5,75;-7,36;-13,10;-2,00;2,79;;-0,11;;10,52;1,29;10,87;0,12;0,88;0,04;11,29;22,81;;10,39;1,09;;554.368.097,00
HTBX;2,38;;-1,74;0,54;0,50;100,00;-1.682,30;-1.659,77;-1,72;0,98;2,70;-0,85;28,89;0,65;-2,82;21,04;-31,01;-28,99;-31,41;0,94;0,06;0,02;43,94;;;4,41;-1,37;;61.046.524,00
HTFA;25,15;;33,67;2,24;0,93;100,00;68,46;35,26;17,34;17,32;9,83;1,27;11,87;;-0,93;;6,64;2,76;5,36;0,42;0,58;0,08;18,40;17,14;;11,24;0,75;;307.559.544,00
HTGM;2,92;;-0,14;2,47;0,22;42,74;-310,54;-324,71;-0,14;-0,07;0,07;-1,27;0,44;0,76;-1,05;1,58;-1.828,89;-162,33;-340,66;0,09;0,91;0,50;11,65;;;1,18;-21,60;;2.986.576,00
HTH;29,32;2,60;16,74;0,93;0,12;0,00;16,71;7,95;7,96;-8,72;-16,67;-1,95;1,33;;-0,12;;5,55;0,70;6,57;0,13;0,87;0,09;-3,63;-3,12;;31,48;1,75;;1.891.696.420,00
HTHT;47,41;0,44;-61,91;10,77;1,64;8,16;-4,70;-12,12;-159,66;-159,07;0,08;-0,01;7,50;-16,67;-1,94;0,61;-17,39;-2,65;-6,70;0,15;0,85;0,22;16,22;;;4,43;-0,77;;15.120.070.407,00
HTLD;15,84;0,50;9,37;1,46;0,75;64,28;19,59;13,80;6,60;8,54;1,92;0,42;1,29;17,14;-0,87;1,47;15,62;8,00;11,21;0,51;0,49;0,58;9,77;12,19;;10,83;1,69;;1.255.915.560,00
HTLF;38,36;2,91;8,01;0,94;0,08;0,00;35,78;25,42;5,69;-17,26;-22,95;-3,80;2,04;;-0,08;;11,77;1,01;9,33;0,09;0,91;0,04;11,51;23,03;;40,86;4,81;;1.635.871.212,00
HTLFP;23,85;7,34;4,96;0,58;0,05;0,00;35,78;25,42;3,53;-17,26;-22,95;-3,80;1,26;;-0,05;;11,77;1,01;9,33;0,09;0,91;0,04;11,51;23,03;;40,86;4,81;;1.635.871.212,00
HTOO;2,90;;-52,17;7,78;0,72;;;;-30,57;-30,66;-0,41;0,10;;-22,72;-0,72;0,03;-14,92;-1,38;-23,00;0,09;0,91;0,00;;;;0,37;-0,06;;38.512.530,00
HTOOW;0,48;;-8,63;1,29;0,12;;;;-5,06;-30,66;-0,41;0,10;;-3,76;-0,12;0,03;-14,92;-1,38;-23,00;0,09;0,91;0,00;;;;0,37;-0,06;;38.512.530,00
HTZ;15,14;;2,36;1,84;0,22;36,57;31,97;23,71;1,75;6,25;4,48;4,71;0,56;-0,30;-0,26;0,18;77,84;9,15;14,46;0,12;0,88;0,39;-0,27;44,48;;8,20;6,39;;4.913.505.540,00
HUBB;234,15;1,86;22,96;5,31;2,32;29,74;14,28;11,03;17,74;19,22;1,40;0,42;2,53;13,44;-3,71;1,86;23,12;10,10;14,89;0,44;0,56;0,92;6,16;17,56;;44,05;10,18;;12.594.532.982,00
HUBG;82,42;;7,70;1,72;0,98;16,66;8,89;6,68;5,79;5,92;0,12;0,04;0,52;7,54;-1,57;1,53;22,31;12,70;18,71;0,57;0,43;1,90;11,33;21,44;;47,92;10,69;;2.752.148.020,00
HUBS;397,32;;-174,64;19,85;7,74;81,84;-5,83;-6,51;-195,09;-185,00;9,50;-0,97;11,38;19,83;-24,92;2,30;-11,36;-4,43;-7,53;0,39;0,61;0,68;35,74;;;20,09;-2,28;;19.630.929.890,00
HUGE;1,45;;0,00;1,32;1,10;-709,62;-15.636.654,49;-12.044.360,90;0,00;0,00;0,00;-0,74;360,36;2,21;-3,28;3,98;-44.124,75;-36.717,74;-57.285,19;0,83;0,17;0,00;;;;1,11;-487,98;;56.216.132,00
HUIZ;1,19;;-4,53;1,21;0,32;29,04;-4,98;-4,65;-4,23;0,10;4,33;-1,24;0,21;2,55;-0,93;1,24;-26,82;-7,07;-28,69;0,26;0,74;1,52;;;;0,97;-0,26;;61.168.722,00
HUM;489,74;0,63;22,14;4,06;1,44;18,50;4,27;3,02;15,65;17,66;2,13;0,55;0,67;;-1,44;;18,33;6,52;11,12;0,36;0,64;2,16;11,55;2,77;;122,51;22,45;;61.631.371.935,00
HUN;27,62;3,17;11,04;1,40;0,62;19,27;9,46;5,73;6,69;8,14;1,43;0,30;0,63;3,52;-1,00;1,85;12,69;5,60;10,69;0,44;0,56;0,98;3,23;-6,27;;19,72;2,50;;5.096.061.339,00
HURC;26,44;2,27;28,91;0,75;0,56;25,27;3,64;2,52;20,07;13,54;-6,54;-0,24;0,73;0,85;-4,36;4,03;2,59;1,93;2,58;0,75;0,25;0,77;0,58;-11,46;;35,35;0,91;;174.226.150,00
HURN;75,13;;19,15;2,62;1,21;29,89;9,37;6,52;13,33;16,02;2,56;0,50;1,25;17,48;-1,66;1,34;13,69;6,30;8,97;0,46;0,54;0,97;7,49;;;28,56;3,91;;1.461.461.400,00
HUSN;1,66;;0,62;0,85;0,58;97,51;83,64;95,81;0,71;0,22;-0,49;-0,59;0,59;0,74;-1.092,05;4,47;137,64;93,14;108,18;0,68;0,32;0,97;;;;1,95;2,68;;5.460.238,00
HUYA;3,95;;30,68;0,58;0,48;10,16;-4,79;1,87;-12,00;8,24;20,20;-0,98;0,58;0,67;-3,82;5,16;1,89;1,55;-5,12;0,82;0,18;0,83;73,08;;;6,85;0,13;;948.378.816,00
HVBC;27,75;;27,73;1,54;0,11;0,00;12,84;7,99;17,27;-4,16;-21,43;-1,91;2,22;;-0,11;;5,55;0,38;4,07;0,07;0,93;0,05;23,10;31,61;;18,50;1,03;;63.696.705,00
HVT;31,24;5,84;5,69;1,76;0,78;57,70;11,26;8,53;4,31;3,22;-1,10;-0,45;0,49;4,17;-1,36;1,79;30,88;13,77;30,32;0,45;0,55;1,61;5,02;33,50;;17,92;5,53;;509.453.625,00
HVT-A;31,46;6,33;5,69;1,76;0,78;57,70;11,26;8,53;4,31;3,22;-1,10;-0,45;0,49;4,17;-1,36;1,79;30,88;13,77;30,32;0,45;0,55;1,61;5,02;33,50;;17,92;5,53;;509.453.625,00
HWBK;23,10;3,00;6,96;1,33;0,08;0,00;37,47;27,39;5,09;-2,14;-7,21;-1,88;1,91;;-0,08;;19,08;1,19;12,74;0,06;0,94;0,04;8,07;25,33;;17,05;3,25;;152.902.674,00
HWC;36,06;3,06;5,95;0,93;0,09;0,00;46,84;35,69;4,54;-6,25;-10,80;-2,22;2,12;;-0,09;;15,68;1,49;10,60;0,10;0,90;0,04;4,68;19,44;;38,88;6,10;;3.125.503.860,00
HWCC;5,30;;-6,90;0,97;0,58;22,23;-4,64;-4,81;-7,16;-8,87;-1,71;0,23;0,33;1,03;-2,35;4,02;-14,07;-8,42;-11,49;0,60;0,40;1,75;-1,48;;;5,46;-0,77;;89.477.780,00
HWCPL;25,00;;4,10;0,64;0,06;0,00;46,84;35,69;3,13;-6,25;-10,80;-2,22;1,46;;-0,06;;15,68;1,49;10,60;0,10;0,90;0,04;4,68;19,44;;38,88;6,10;;3.125.503.860,00
HWCPZ;23,20;6,73;3,81;0,60;0,06;0,00;46,84;35,69;2,90;-6,25;-10,80;-2,22;1,36;;-0,06;;15,68;1,49;10,60;0,10;0,90;0,04;4,68;19,44;;38,88;6,10;;3.125.503.860,00
HWKN;41,59;1,37;14,99;2,65;1,46;18,20;9,36;6,51;10,44;12,02;1,51;0,38;0,98;5,46;-2,52;2,77;17,64;9,76;13,65;0,55;0,45;1,50;9,88;17,97;;15,74;2,78;;882.512.416,00
HWM;39,21;0,31;34,52;4,50;1,58;27,55;14,74;8,28;19,39;23,44;4,04;0,94;2,86;9,75;-2,28;2,12;13,02;4,57;8,99;0,35;0,65;0,55;-15,26;;;8,73;1,14;;16.202.717.970,00
HX;2,24;;-4,50;4,05;1,82;100,00;-194,97;-156,60;-3,62;-3,55;0,06;-0,07;7,05;3,15;-8,91;3,65;-89,84;-40,38;-72,81;0,45;0,55;0,26;-64,83;;;0,55;-0,50;;109.425.344,00
HXL;66,04;0,64;44,19;3,59;1,97;22,63;11,79;8,01;30,01;33,45;3,41;0,41;3,54;13,79;-2,65;2,23;8,13;4,45;6,71;0,55;0,45;0,56;-4,38;-14,96;;18,44;1,50;;5.588.925.088,00
HY;42,49;3,02;-11,36;3,58;0,36;12,23;-0,96;-1,82;-21,55;-36,15;-14,53;2,42;0,21;6,33;-1,29;1,09;-31,56;-3,18;-5,70;0,10;0,89;1,75;4,22;;;11,91;-3,76;;735.246.010,00
HYAC;9,02;;32,21;-15,82;1,13;;;;32,21;32,20;-0,01;;;-196,69;-1,13;0,20;-49,11;3,49;-49,11;-0,07;0,07;0,00;;;;-0,57;0,28;;357.981.250,00
HYACU;10,10;;36,07;-17,71;1,26;;;;36,07;32,20;-0,01;;;-220,24;-1,26;0,20;-49,11;3,49;-49,11;-0,07;0,07;0,00;;;;-0,57;0,28;;357.981.250,00
HYACW;0,67;;2,39;-1,18;0,08;;;;2,39;32,20;-0,01;;;-14,61;-0,08;0,20;-49,11;3,49;-49,11;-0,07;0,07;0,00;;;;-0,57;0,28;;357.981.250,00
HYFM;1,77;;-0,28;0,23;0,14;8,52;-81,54;-82,85;-0,28;-0,64;-0,35;0,28;0,23;0,70;-0,19;3,72;-81,57;-49,76;-61,06;0,61;0,39;0,60;;;;7,75;-6,32;;79.951.608,00
HYLN;2,21;;-2,61;0,94;0,89;-316,81;-7.281,91;-7.281,91;-2,61;-0,56;2,04;-0,74;189,73;1,29;-3,26;22,08;-36,21;-34,33;-36,21;0,95;0,05;0,00;;;;2,35;-0,85;;399.570.918,00
HYMC;0,40;;-0,81;1,00;0,28;-100,54;-166,34;-205,63;-1,00;-0,86;0,11;-0,11;1,66;0,49;-0,76;9,94;-123,66;-34,55;-35,11;0,28;0,72;0,17;;;;0,38;-0,47;;73.915.122,00
HYMCW;0,03;;-0,06;0,08;0,02;-100,54;-166,34;-205,63;-0,08;-0,86;0,11;-0,11;0,13;0,04;-0,06;9,94;-123,66;-34,55;-35,11;0,28;0,72;0,17;;;;0,38;-0,47;;73.915.122,00
HYMCZ;0,04;;-0,08;0,11;0,03;-100,54;-166,34;-205,63;-0,10;-0,86;0,11;-0,11;0,17;0,05;-0,08;9,94;-123,66;-34,55;-35,11;0,28;0,72;0,17;;;;0,38;-0,47;;73.915.122,00
HYRE;0,02;;-0,03;0,29;0,03;34,55;-46,04;-46,02;-0,03;0,63;0,66;-5,70;0,02;-0,50;-0,16;0,92;-862,28;-104,57;-862,66;0,12;0,88;2,27;133,46;;;0,07;-0,60;;608.284,00
HYZN;1,03;;-17,29;0,69;0,49;-237,47;-252,26;-230,51;-15,80;9,41;25,21;-1,11;39,87;0,59;-4,83;14,94;-4,01;-2,85;-4,53;0,71;0,29;0,01;;;;1,49;-0,06;;255.338.030,00
HZAC;12,29;;-7,15;167,14;1,49;;;;-7,50;-7,74;-0,23;5,16;;51,94;-1,54;8,12;-2.337,20;-20,78;-243,16;0,01;0,11;0,00;;;;0,07;-1,72;;835.695.420,00
HZAC.WS;2,63;;-1,53;35,77;0,32;;;;-1,61;-7,74;-0,23;5,16;;11,12;-0,33;8,12;-2.337,20;-20,78;-243,16;0,01;0,11;0,00;;;;0,07;-1,72;;835.695.420,00
HZN;1,75;;-0,54;-0,45;0,12;10,89;-8,78;-13,34;-0,82;-5,38;-4,56;;0,07;1,73;-0,33;1,12;-83,09;-21,97;-34,53;-0,26;1,26;1,65;3,80;;;-3,91;-3,25;;48.532.400,00
HZNP;109,11;;47,80;4,91;2,74;74,64;16,83;14,37;40,82;41,19;0,34;0,04;6,87;9,22;-4,56;3,85;10,28;5,72;7,93;0,56;0,44;0,40;28,00;;;22,20;2,28;;24.946.521.600,00
HZO;27,20;;3,28;0,73;0,28;35,23;10,86;7,76;2,34;4,73;2,40;0,75;0,25;2,66;-0,48;1,35;22,38;8,60;12,13;0,38;0,62;1,11;17,01;53,09;;37,17;8,32;;593.541.060,00
HZON;9,98;;17,89;-14,63;0,57;;;;17,89;17,99;0,10;;;-66,96;-0,58;0,27;-81,78;3,20;-97,44;-0,04;0,04;0,00;;;;-0,68;0,56;;302.878.030,00
IAA;39,86;;17,60;12,17;1,71;36,12;21,17;14,81;12,32;14,58;2,23;2,21;2,61;18,87;-2,19;1,70;69,14;9,70;22,96;0,14;0,86;0,65;;;;3,28;2,27;;5.346.316.478,00
IAC;50,01;;-3,82;0,75;0,43;63,27;-27,05;-22,35;-3,15;-3,43;-0,28;0,07;0,85;3,02;-0,57;2,37;-19,73;-11,26;-21,89;0,57;0,43;0,50;;;;66,74;-13,17;;4.464.025.491,00
IAG;2,50;;-4,73;0,51;0,29;4,77;-22,54;-19,95;-4,19;-4,61;-0,53;0,06;0,94;3,01;-0,38;1,77;-10,86;-6,19;-10,93;0,57;0,43;0,31;3,13;;;4,91;-0,53;;1.178.340.000,00
IART;53,31;;24,29;2,43;1,13;62,29;16,92;11,59;16,64;20,39;3,74;0,55;2,81;5,22;-1,61;3,62;10,01;4,64;7,09;0,46;0,54;0,40;5,56;22,77;;22,10;2,21;;4.387.124.014,00
IBA;59,00;1,63;5,05;1,12;0,82;17,48;8,93;12,16;6,87;4,86;-2,01;-0,33;0,61;1,89;-1,91;4,26;22,13;16,33;11,46;0,74;0,26;1,34;7,44;2,65;;52,84;11,69;;2.950.000.000,00
IBCP;18,13;4,88;6,08;1,11;0,08;0,00;35,98;27,43;4,64;-9,29;-13,96;-3,34;1,67;;-0,08;;18,23;1,27;15,83;0,07;0,93;0,05;10,39;25,34;;16,45;3,00;;388.586.217,00
IBEX;26,67;;21,13;4,84;1,67;100,00;6,04;4,66;16,30;14,78;-1,63;-0,48;0,98;11,87;-3,31;1,40;22,92;7,92;27,64;0,35;0,65;1,70;;;;5,50;1,26;;489.046.400,00
IBKR;75,17;0,53;20,42;2,72;0,07;100,00;98,34;12,39;2,57;-19,44;-22,01;-23,31;2,53;;-0,07;;13,34;0,33;99,79;0,02;0,98;0,03;12,50;37,97;;27,65;3,69;;7.762.883.890,00
IBM;123,07;5,34;68,39;5,11;0,88;54,00;3,92;2,71;47,26;65,07;17,75;1,92;1,85;-46,96;-1,14;0,92;7,47;1,29;2,40;0,17;0,83;0,48;-5,22;-22,21;;24,19;1,81;;112.245.246.944,00
IBN;20,12;0,63;18,26;2,80;0,31;73,05;0,00;18,16;;;;0,22;3,32;24,98;-0,81;1,02;15,32;1,68;;0,11;0,89;0,09;3,55;16,13;;7,21;1,11;;70.367.768.352,00
IBOC;42,62;2,87;8,88;1,30;0,17;0,00;55,68;42,11;6,72;-8,58;-15,30;-2,97;3,74;;-0,17;;14,68;1,94;12,65;0,13;0,87;0,05;4,74;13,78;;32,90;4,83;;2.667.867.678,00
IBP;104,29;2,61;13,32;6,03;1,67;31,00;12,92;8,37;8,63;10,51;1,86;1,30;1,11;5,35;-3,33;2,70;45,27;12,56;19,43;0,28;0,72;1,50;18,70;40,27;;17,43;7,89;;2.982.928.432,00
IBTX;47,83;3,16;10,08;0,83;0,11;0,00;37,58;27,78;7,45;-0,06;-7,57;-0,84;2,80;;-0,11;;8,23;1,08;7,30;0,13;0,87;0,04;15,13;20,74;;57,94;4,77;;1.993.427.190,00
ICAD;1,29;;-2,23;0,87;0,59;71,36;-50,23;-50,26;-2,23;-0,76;1,47;-0,57;1,12;1,18;-2,55;2,91;-39,05;-26,56;-36,17;0,68;0,32;0,53;5,01;;;1,48;-0,58;;32.825.856,00
ICBK;35,25;;11,10;1,21;0,14;0,00;44,72;27,57;6,85;-4,34;-11,19;-1,98;3,06;;-0,14;;10,91;1,26;9,05;0,12;0,88;0,05;10,96;-12,18;;29,10;3,17;;214.788.825,00
ICCC;4,80;;-70,44;1,17;0,80;45,85;-2,60;-2,63;-71,38;-76,77;-3,16;0,05;1,85;2,72;-1,24;6,05;-1,65;-1,14;-1,25;0,69;0,31;0,43;15,06;;;4,13;-0,07;;38.424.624,00
ICCH;15,74;;-29,81;0,88;0,26;-2,19;-3,33;-2,51;-22,44;-28,29;-5,85;0,23;0,75;;-0,26;;-2,94;-0,88;-4,07;0,30;0,70;0,35;6,49;8,07;;17,96;-0,53;;49.639.238,00
ICD;3,02;;-0,63;0,19;0,10;33,91;-22,46;-34,99;-0,99;-4,35;-3,35;0,65;0,22;-112,01;-0,11;0,99;-30,42;-15,20;-13,36;0,50;0,50;0,43;15,71;;;15,74;-4,79;;42.014.896,00
ICE;97,10;1,60;37,59;2,39;0,28;100,00;26,87;16,03;22,42;-34,17;-56,60;-6,04;6,03;;-0,28;;6,37;0,74;5,18;0,12;0,88;0,05;9,78;-10,56;;40,63;2,59;;54.359.456.224,00
ICFI;106,11;0,53;31,07;2,34;0,95;36,27;6,03;3,61;18,61;23,90;5,24;0,66;1,12;39,34;-1,23;1,12;7,53;3,07;6,13;0,41;0,59;0,85;7,69;0,43;;45,55;3,43;;2.001.348.248,00
ICHR;29,67;;11,92;1,48;0,80;16,55;6,71;5,69;10,10;12,66;2,49;0,36;0,68;2,50;-1,52;3,09;12,39;6,72;9,39;0,54;0,46;1,18;14,31;5,22;;20,25;2,51;;873.343.561,00
ICL;6,58;19,65;4,98;1,57;0,72;46,90;30,58;18,44;3,00;3,63;0,63;0,33;0,92;4,51;-1,21;1,65;31,56;14,46;24,70;0,46;0,54;0,78;13,07;42,77;;4,19;1,32;;8.482.880.070,00
ICLK;3,15;;-0,51;0,14;0,08;28,37;-13,87;-24,94;-0,91;1,51;2,42;-0,36;0,13;0,32;-0,22;1,69;-26,99;-15,92;-16,72;0,59;0,41;0,64;26,40;;;22,94;-6,19;;31.528.665,00
ICLR;208,76;;36,81;2,07;1,00;28,19;9,61;6,06;23,21;28,97;5,68;0,51;2,23;38,78;-1,22;1,16;5,64;2,71;5,17;0,48;0,52;0,45;34,50;12,41;;100,81;5,68;;17.147.245.752,00
ICMB;3,71;16,30;-28,24;0,58;0,22;100,00;31,14;-10,56;9,57;34,02;24,40;1,48;2,98;;-0,22;;-2,05;-0,78;2,20;0,38;0,62;0,07;-10,51;-35,72;;6,36;-0,13;;53.243.000,00
ICON;3,15;;2,49;-0,17;0,11;100,00;86,63;17,59;0,51;5,90;5,40;;0,44;1,55;-0,15;1,45;-6,65;4,57;32,92;-0,69;1,63;0,26;-16,75;;;-19,03;1,27;;45.613.890,00
ICPT;15,29;;2,89;6,90;1,16;99,66;-53,72;77,64;-4,18;-3,15;1,03;-1,70;2,25;2,07;-47,27;2,35;238,31;40,06;-36,05;0,17;0,83;0,52;16,89;;;2,23;5,32;;641.719.540,00
ICUI;155,50;;-50,41;1,79;0,83;30,60;-5,02;-3,26;-32,73;-45,40;-12,59;0,69;1,64;5,06;-1,14;2,50;-3,55;-1,65;-4,13;0,46;0,54;0,50;12,02;;;87,09;-3,10;;3.753.814.086,00
IDA;105,94;2,89;20,81;1,92;0,71;28,59;24,37;15,75;13,45;18,53;5,03;0,72;3,28;37,14;-0,79;1,26;9,23;3,43;7,25;0,37;0,63;0,22;4,03;4,04;;55,51;5,12;;5.409.494.294,00
IDCC;72,95;1,91;23,21;3,00;1,14;84,40;32,12;20,47;14,79;10,81;-4,04;-0,82;4,75;2,03;-3,92;4,96;12,93;4,93;9,13;0,38;0,62;0,24;-2,99;-11,87;;24,43;3,16;;2.184.751.520,00
IDEX;0,11;;-0,21;0,24;0,17;-0,54;-270,02;-268,05;-0,21;-0,17;0,03;-0,04;0,56;0,57;-0,31;2,74;-112,33;-79,71;-108,21;0,71;0,29;0,30;26,52;;;0,47;-0,52;;61.996.319,00
IDN;2,19;;-9,69;2,26;1,73;91,19;-27,96;-27,96;-9,69;-6,94;2,75;-0,64;2,71;4,53;-4,52;2,60;-23,36;-17,80;-23,36;0,76;0,24;0,64;33,69;;;0,97;-0,23;;41.502.252,00
IDRA;0,70;;-2,61;2,10;0,42;100,00;-46.412,24;-34.087,76;-1,92;-0,74;1,18;-1,29;890,79;4,03;-0,59;1,56;-80,43;-16,11;-138,58;0,20;0,52;0,00;;;;0,33;-0,27;;43.648.780,00
IDT;33,83;;18,20;4,61;1,73;27,32;4,94;3,69;13,58;9,76;-3,86;-1,31;0,67;10,12;-6,83;1,30;25,32;9,52;27,09;0,38;0,60;2,58;-1,90;27,01;;7,38;1,87;;869.601.810,00
IDXG;0,80;;-0,14;-0,06;0,22;51,42;-20,98;-70,21;-0,47;-1,33;-0,86;;0,10;-1,65;-1,34;0,86;-39,17;-157,74;14,76;-4,03;1,98;2,25;25,85;;;-14,44;-5,65;;3.413.200,00
IDXX;467,23;;57,49;64,13;14,21;59,52;26,72;20,17;43,39;44,76;1,37;2,03;11,59;-290,64;-23,73;0,89;111,56;24,72;36,74;0,22;0,78;1,23;11,33;20,88;;7,34;8,19;;39.041.698.162,00
IDYA;14,75;;-12,31;2,07;1,86;100,00;-115,17;-115,17;-12,31;-6,08;6,22;-1,04;14,17;2,13;-41,22;11,68;-16,78;-15,12;-16,78;0,90;0,10;0,13;;;;7,22;-1,21;;721.453.152,00
IEA;13,72;;-8,54;28,38;0,63;8,83;-1,96;-3,42;-14,88;-22,58;-7,69;14,68;0,29;3,63;-2,73;1,30;-332,34;-7,43;-11,90;0,02;0,98;2,17;28,09;;;0,48;-1,61;;667.003.288,00
IEAWW;1,65;;-1,03;3,41;0,08;8,83;-1,96;-3,42;-1,79;-22,58;-7,69;14,68;0,04;0,44;-0,33;1,30;-332,34;-7,43;-11,90;0,02;0,98;2,17;28,09;;;0,48;-1,61;;667.003.288,00
IEC;15,34;;39,80;3,92;1,04;11,14;3,64;2,18;23,83;33,43;9,60;1,58;0,87;3,03;-2,88;2,15;9,86;2,61;5,62;0,26;0,74;1,20;7,55;;;3,91;0,39;;163.640.984,00
IEP;51,01;19,47;-99,23;;0,65;17,25;4,08;-1,30;31,47;24,61;-6,77;;1,29;1,07;-2,58;5,38;;-0,66;6,97;0,00;0,86;0,51;7,05;;;0,00;-0,52;;18.109.968.084,00
IESC;41,61;;17,97;2,22;0,94;14,80;3,38;2,07;10,98;11,47;0,48;0,10;0,37;3,95;-2,73;1,56;12,35;5,21;13,71;0,42;0,58;2,52;21,73;20,96;;18,74;2,32;;839.668.774,00
IEX;215,57;1,12;27,64;5,34;2,94;44,84;24,83;18,44;20,53;21,87;1,31;0,34;5,10;18,96;-3,94;2,57;19,31;10,65;13,92;0,55;0,45;0,58;6,82;11,72;;40,25;7,77;;16.240.944.092,00
IFF;82,20;3,88;-11,24;1,19;0,59;33,37;-10,36;-15,04;-16,32;-24,11;-7,81;0,57;1,69;5,68;-0,75;1,99;-10,58;-5,28;-5,41;0,50;0,50;0,35;29,63;;;69,33;-7,34;;21.009.432.229,00
IFFT;47,56;;85,65;0,54;0,29;33,39;4,75;1,71;30,82;57,92;27,10;0,48;1,46;3,86;-0,34;1,95;0,64;0,34;1,06;0,53;0,46;0,20;;;;87,42;0,56;;11.838.629.397,68
IFMK;0,01;;1,29;0,05;0,01;21,67;-0,31;0,79;-3,30;-76,94;-73,64;1,04;0,01;-0,05;-0,01;0,65;3,61;0,57;-6,52;0,16;0,84;0,72;-7,38;;;0,22;0,01;;962.734,00
IFRX;1,75;;-1,80;0,72;0,64;;;;-1,76;0,66;2,42;-0,98;;0,73;-29,19;9,93;-39,87;-35,52;-40,60;0,89;0,11;0,00;;;;2,46;-0,98;;77.798.688,00
IFS;22,03;7,97;6,34;1,06;0,11;77,21;0,00;25,87;;;;-0,62;1,64;1,25;-0,34;1,15;16,74;1,77;;0,11;0,89;0,07;;;;20,67;3,46;;2.512.641.152,00
IGAC;10,12;;6,78;-6,53;3,97;;;;6,66;6,70;0,04;;;-36,38;-3,97;0,01;-96,45;58,58;-100,39;-0,61;0,61;0,00;;;;-1,55;1,49;;101.562.296,00
IGACU;10,11;;6,77;-6,53;3,97;;;;6,65;6,70;0,04;;;-36,34;-3,97;0,01;-96,45;58,58;-100,39;-0,61;0,61;0,00;;;;-1,55;1,49;;101.562.296,00
IGIC;8,28;2,79;5,81;0,98;0,26;38,58;21,09;18,44;5,08;2,26;-2,81;-0,54;1,07;2,03;-0,48;1,40;16,87;4,55;19,28;0,27;0,73;0,25;;;;8,40;1,42;;385.873.426,00
IGICW;0,51;;0,36;0,06;0,02;38,58;21,09;18,44;0,31;2,26;-2,81;-0,54;0,07;0,13;-0,03;1,40;16,87;4,55;19,28;0,27;0,73;0,25;;;;8,40;1,42;;385.873.426,00
IGMS;18,00;;-3,55;2,37;1,44;100,00;-31.444,48;-31.444,48;-3,55;-1,39;2,14;-1,43;1.115,21;1,78;-12,75;10,79;-66,78;-40,52;-66,78;0,61;0,39;0,00;;;;7,66;-5,12;;774.303.120,00
IGT;25,00;3,21;31,27;2,72;0,45;46,94;21,34;3,87;5,68;12,20;6,52;3,13;1,21;4,85;-0,61;1,56;8,70;1,45;8,79;0,17;0,83;0,37;-3,07;;;9,15;0,80;;4.980.116.466,00
IH;3,08;;-87,30;1,64;0,97;69,91;-2,22;-1,23;-48,53;-17,21;31,32;-1,06;1,08;1,89;-12,14;2,27;-1,88;-1,11;-4,24;0,59;0,41;0,90;;;;1,88;-0,04;;163.948.708,00
IHC;57,01;;7,97;1,48;0,69;51,45;7,11;17,40;19,50;19,31;-0,19;-0,01;1,39;-26,25;-0,70;0,20;18,59;8,70;5,15;0,47;0,53;0,50;-3,50;-8,81;;38,47;7,15;;836.616.049,00
IHRT;4,29;;-2,34;0,92;0,07;62,16;2,14;-6,76;7,39;68,03;60,65;7,52;0,16;0,97;-0,09;1,77;-39,22;-3,17;1,30;0,08;0,92;0,47;1,75;;;4,71;-1,85;;617.427.326,00
IHS;7,05;;-8,95;1,47;0,36;40,70;19,78;-15,06;6,81;14,12;7,30;1,57;1,35;-150,12;-0,46;0,99;-16,38;-4,07;7,09;0,25;0,75;0,27;;;;4,79;-0,79;;2.335.083.520,00
III;4,66;4,08;11,34;2,23;0,92;40,74;10,42;6,89;7,50;9,17;1,61;0,48;0,78;3,48;-1,75;2,26;19,64;8,12;12,77;0,41;0,59;1,18;1,21;;;2,09;0,41;;225.598.590,00
IIIN;26,82;15,14;4,65;1,46;1,24;21,19;17,91;13,86;3,60;3,33;-0,29;-0,12;0,64;2,16;-3,88;6,42;31,33;26,67;31,30;0,85;0,15;1,92;16,28;40,85;;18,54;5,81;;529.267.152,00
IIIV;24,72;;-38,65;2,65;0,66;76,99;1,02;-4,49;170,34;281,57;111,16;1,73;1,74;-25,92;-0,74;0,80;-6,87;-1,70;-0,38;0,25;0,75;0,38;3,90;;;9,33;-0,64;;572.749.279,00
IIN;24,24;;-152,67;2,41;1,78;25,33;-1,01;-1,17;-177,27;-160,44;16,83;-0,23;1,78;4,28;-4,52;3,20;-1,58;-1,17;-1,42;0,74;0,26;1,00;12,66;;;10,06;-0,16;;225.487.752,00
